-4,52546;-0,00274086;6,172905
-4,248173;0,664957;20,15668
-4,068853;-0,4360323;34,19508
-4,081441;-0,4360247;48,27203
-1,025905;-0,01999855;61,41758
1,434516;-0,02000046;68,40556
-4,6117;-0,02000046;64,3205
1,229481;2,570313;66,49202
13,92768;5,557167;63,37751
7,949457;6,065614;57,31419
-5,35515;7,572915;58,54607
-10,91339;7,998288;60,70891
-8,678877;4,326954;60,84352
-4,107141;-0,02000046;62,58569
1,70969;2,761624;67,28101
14,83777;1,737599;69,96875
28,3208;0,6120758;70,27338
37,3166;-1,441;70,46425
42,68725;1,429461;69,9547
56,75153;0,4716616;69,5907
69,99022;-0,0199976;68,07765
79,72858;2,359777;57,88116
73,26963;-0,0199995;71,96392
81,83758;2,448498;67,33109
73,8023;-0,0199995;62,07523
71,68537;0,3918533;60,54974
70,76524;4,345451;52,5626
74,56957;5,927646;51,77408
79,71437;-1,019999;46,87984
79,72087;-1,436035;32,82275
79,99959;0,332962;19,13818
80,10889;0,9686909;5,097967
85,0536;1,493452;-6,784527
77,56853;-3,080085;-7,737644
66,90093;0,2641659;-11,42209
67,41961;4,042946;-22,01797
71,08662;1,97999;-25,66233
78,31205;1,97991;-23,03331
88,11091;1,988047;-25,29351
93,66104;3,627375;-21,42478
94,64635;4,484337;-7,266937
94,25922;-0,02023792;-8,91515
81,30527;-1,234507;-13,10758
80,31792;-5,019999;-13,89039
84,34474;-2,616928;-17,50975
94,03741;1,989858;-21,30323
85,48154;4,225761;-26,12196
76,13892;3,0608;-24,6586
68,50695;3,957517;-23,23384
63,15868;1,979858;-19,6792
63,15835;1,979955;-22,08704
70,48067;3,72414;-22,29182
84,85369;5,025911;-25,83793
96,62807;6,014095;-13,41552
92,8377;-0,02736092;-7,194769
94,64132;-0,008698463;-7,276419
94,64132;-0,008698463;-7,276419
95,14536;-0,008885384;-7,276602
89,88551;1,706354;-7,661913
85,00082;-2,299464;-13,90098
72,67551;-1,984887;-18,42725
66,30725;2,009815;-22,37931
65,02852;1,993706;-22,09602
65,02852;1,993706;-22,09602
65,02852;1,993706;-22,09602
69,85685;4,336464;-20,96721
74,36029;-3,36698;-11,53074
68,71828;-1,77773;-5,595451
71,35278;-3,007804;-2,953501
71,36266;-3,007805;-2,943634
71,36266;-3,007805;-2,943634
73,63835;-0,2677174;-14,34618
79,52658;-1,306127;-20,67213
90,25301;0,8489037;-20,91588
77,40811;2,272257;-22,98223
67,1694;-0,2347574;-20,32495
69,89394;4,329672;-9,048164
78,87253;-0,4009895;0,3620071
84,68469;-2,805994;-9,778997
78,78597;-3,924938;-14,39373
69,52538;-0,5961905;-18,57087
71,59446;-0,8180733;-9,001684
83,58408;-1,87245;-4,290337
82,5548;1,992161;-2,074167
93,72261;0,3519278;-9,170792
93,75665;4,822973;-19,63943
81,60089;3,054439;-24,23629
70,99908;2,152911;-25,64251
70,86389;-0,227047;-22,3793
73,42387;1,699485;-23,21542
68,92354;3,635294;-27,67907
66,41438;2,868514;-17,54369
67,08479;4,407831;-23,31969
69,23982;4,870937;-24,70168
66,78404;4,055733;-22,64626
68,13425;2,151653;-25,36338
68,26874;3,799251;-26,73558
68,65344;4,821568;-26,43988
67,2516;4,625653;-22,4035
68,03336;3,181707;-21,71537
