-5,409686;2,132949;10,08482
-5,413904;0,1162195;24,30523
-5,19598;1,244139;38,31757
-4,031062;2,76402;51,96326
-3,271053;3,305439;65,36478
-3,425637;1,339024;66,46323
-4,16011;2,717538;68,71693
-4,933918;3,772997;71,39548
-5,318579;5,469706;70,86633
1,818432;3,487975;72,1331
5,050191;1,430067;71,82144
2,526886;2,186824;71,27383
1,572536;1,599558;71,86543
2,448288;4,089901;70,15044
2,660435;2,526199;69,46574
1,193497;3,350153;66,92958
0,5090303;0,9730387;57,32817
0,5090303;0,9730387;57,32817
-3,923124;0,9800014;57,66286
-9,616222;0,7882357;56,94807
-12,42878;0,9800301;69,209
-4,545853;3,812826;71,68307
7,097364;3,16336;66,22141
17,93685;0,701067;71,61902
30,92118;0,9207077;69,85558
37,3166;-0,441;70,55424
47,14608;-0,1725302;69,46556
60,92416;1,802305;68,78246
72,81538;-0,01994324;65,18896
76,31136;-0,8473167;61,69081
76,31136;-0,8473167;61,69081
76,31136;-0,8473167;61,69081
76,31136;-0,8473167;61,69081
76,31136;-0,8473167;61,69081
76,45243;-1,019996;61,16546
78,63552;-1,019997;54,85251
79,26024;0,9833965;41,2319
77,63828;9,741728;32,48634
80,17304;-0,3227482;17,84181
79,81087;-1,006094;3,504142
74,5629;0,9550333;-6,695803
79,3699;-2,480696;-18,37217
92,52389;-1,001104;-19,47381
95,06508;2,361305;-6,721981
83,56947;-0,4856586;-2,547468
71,53316;1,227886;-2,376728
64,53921;1,207596;-12,80577
70,29676;2,417374;-23,25332
83,40187;1,789358;-20,16726
90,70003;-0,3547087;-9,968655
92,52505;-5,019888;-8,729092
92,52505;-5,01988;-8,729092
92,52505;-5,012768;-8,729092
89,92313;-3,020129;-4,093513
76,95355;-1,655061;-1,738676
69,16662;-5,020002;-12,14653
67,109;-4,962099;-8,727242
67,109;-4,962099;-8,727242
67,12322;-1,016228;-17,47749
67,13838;-2,048015;-15,89725
68,91518;-4,991686;-16,08703
79,90499;5,951552;-25,07072
87,99145;1,979998;-27,13677
90,45909;1,980001;-26,85131
95,76846;2,475281;-17,67448
96,55688;-0,02027988;-7,545372
96,55163;1,901749;-6,737885
91,42508;-0,201066;-7,492373
80,27827;-5,019995;-14,76988
68,60462;-4,978133;-16,11537
68,60462;-4,978134;-16,11537
67,76975;-5,020002;-12,94072
79,76167;-4,510273;-7,449059
86,70301;-3,020247;-0,7166634
91,74901;-0,7233362;-5,736494
93,23936;1,826064;-14,04256
92,80079;1,995164;-22,85539
85,42616;4,365736;-24,87715
81,02034;4,760505;-34,79282
79,96419;1,559;-47,72651
81,61266;4,381038;-53,37912
79,71271;4,231698;-67,08144
79,69624;4,565995;-80,008
80,03021;-1,269708;-92,44363
74,95403;-0,5554142;-94,8463
67,14658;-1,969864;-84,98026
68,51869;2,979636;-93,03545
73,78374;4,882174;-99,03114
63,11588;6,890527;-100,015
63,14302;7,252272;-89,91563
64,38979;4,809793;-90,27415
64,38979;7,513018;-90,27415
64,38979;7,574508;-90,27415
64,29058;4,434147;-89,52287
64,3987;4,429517;-89,51361
72,76714;7,174097;-98,4659
87,43976;4,980047;-102,362
94,15457;4,980034;-101,7121
95,06692;4,979931;-97,52029
93,71066;5,635231;-91,89822
