-7,575363;-0,00316906;3,773027
-3,642047;-0,00316906;5,68243
-4,717906;-0,4231815;19,58871
-4,702951;0,7483311;33,21534
-4,179241;1,503504;47,23475
-8,089211;-1,019995;54,55987
-9,249258;-1,019984;56,98301
-8,222257;1,288757;60,82774
-7,485724;2,878191;73,9821
-13,35116;-1,02;83,86397
-10,74815;1,524369;94,05417
0,2920456;1,644199;101,719
2,213942;1,405184;102,5468
-2,47298;-0,2749548;96,4938
-14,54427;-1,02;90,07196
-19,51355;-1,019993;77,31836
-8,069484;-1,02;71,05515
-3,517002;0,6558409;80,53998
-15,90191;2,993505;72,283
-18,15909;-1,02;55,67323
-4,440601;-1,02;56,51981
6,297832;-0,8320856;60,56959
-3,946785;0,6783876;67,83586
-11,60781;0,0807457;75,61255
-13,73773;1,50209;77,01693
-20,25076;0,3782892;91,59135
-19,67715;-0,310627;91,83321
-16,90172;1,415464;74,65476
-10,90998;-1,019987;68,47867
-11,00644;-1,019998;78,25103
-20,34251;-1,006483;79,17
-11,82337;-1,02;71,55718
-5,871562;0,5165586;59,91907
4,190992;-1,019999;54,57965
1,526513;1,682998;65,87847
-8,042432;1,59838;73,27325
-21,12755;-1,019972;77,27989
-33,99712;3,539089;77,45523
-32,76909;6,904253;69,45503
-21,64617;7,624695;66,72724
-15,00649;-1,02;63,43588
-5,637091;-1,02;55,67915
-4,258158;-1,02;56,67832
-4,375782;-1,019985;68,75857
-14,18356;5,980662;60,1513
-15,7352;-1,02;57,41148
-21,01129;-1,019997;55,02269
-20,00552;-1,019981;65,91814
-22,19549;2,498341;77,28113
-19,48196;-1,003551;83,65326
-10,00654;-1,003567;91,05482
-2,599287;-1,019999;99,40817
-2,599287;-1,019999;99,40817
-5,274978;-0,09153938;95,94527
-17,40161;-1,02;99,61516
-21,22706;-1,019992;91,04558
-16,42933;-1,02;77,71874
-11,00032;1,307089;74,74059
-18,48728;1,659645;83,1321
-12,25105;-1,02;85,78792
-8,557992;1,39963;95,2718
-0,7627001;-1,02;96,10545
-4,409264;0,4198303;92,261
-6,895195;-1,02;88,0553
-9,020501;-1,019979;81,14937
-17,52084;-1,006815;74,94363
-6,802909;1,363879;66,75009
6,989275;-1,019989;68,82824
10,23871;-1,019979;75,70798
4,895059;-1,019994;87,52916
1,169394;-1,019988;88,9996
1,059975;-1,019996;94,58759
-1,805966;-1,019996;98,16962
4,070911;-1,02;99,31725
5,316391;-1,019999;101,8703
5,312878;-1,019986;101,3658
4,903036;-1,019952;87,49707
6,537096;1,433291;83,62759
6,85397;-1,006512;81,2569
3,913094;8,58833;90,69632
-4,818258;-1,019997;85,54514
-3,922287;-1,019999;86,6055
-3,03877;0,968133;87,84677
-2,824203;0,4522095;88,1127
-2,824203;0,4522095;88,1127
-2,824203;0,4522095;88,1127
-2,824203;0,4522095;88,1127
-2,824203;0,4522095;88,1127
-3,941845;0,4407587;89,47244
-4,040291;0,436183;89,58789
-4,040291;0,436183;89,58789
-4,040291;0,436183;89,58789
-4,040291;0,436183;89,58789
-4,040291;0,436183;89,58789
-4,040291;0,436183;89,58789
-4,040291;0,436183;89,58789
-4,040291;0,436183;89,58789
-12,43557;3,067775;88,17236
-19,62226;-1,019998;81,3495
-31,52007;1,989575;79,48355
