-4,924644;0;0
-6,761729;-4,768372E-06;4,667816
-4,920445;-10,04396;18,51447
-3,202019;-61,91111;22,21434
-4,822132;-0,4360332;10,80608
-7,276012;-0,436039;16,61301
-5,424766;-0,4360151;29,6545
-5,085661;-0,4359655;43,64946
-4,253099;0,7866402;56,95828
2,836313;3,810635;66,21825
3,467017;0,3969698;67,94398
2,683679;0,9983749;64,67631
1,450655;0,9983778;60,86042
0,703167;0,9940853;64,70522
-0,0767765;0,9940767;70,59415
-5,139182;0,9800129;69,85429
-7,459;0,9800081;68,44276
-8,472172;0,9799995;68,96329
-10,63403;0,9799995;70,09521
-12,02891;0,9799995;71,21732
-13,09001;0,9799995;72,25269
-14,08446;0,9800043;73,25775
-15,69305;0,9800005;75,24068
-15,70688;0,9800005;76,6534
-15,7277;0,9800005;78,01366
-15,73858;0,9799995;79,49017
-15,74621;0,9799995;82,36891
-15,74831;0,9799995;83,60347
-15,74935;0,9799995;84,07387
-15,74935;0,9799995;84,07387
-15,74935;0,9799995;84,07387
-15,74935;0,9799995;84,07387
