-2,525212;-0,009884834;9,301558
-1,679783;-0,4360342;12,9357
-1,679783;-0,4360342;12,9357
-1,679783;-0,4360342;12,9357
-4,219893;-0,435976;22,67525
-5,150126;-0,441;27,817
-5,161896;-0,436039;27,9309
2,246493;-0,4360247;31,71732
2,658696;-0,4360361;33,54916
2,658696;-0,4360361;33,54916
2,05438;-0,4360209;36,95026
-3,575797;-0,02000046;49,1652
0,7470255;0,9971685;59,25146
7,371599;-0,01999474;67,82712
2,619472;0,6995726;72,61008
0,2175779;0,9800005;76,01123
-3,725372;0,9800062;72,45492
-0,1405449;0,9800215;64,98101
-0,1405449;0,9800215;64,98101
0,07244205;0,9800196;63,54617
4,024786;1,022061;61,30291
8,185707;3,102532;62,21442
14,52945;6,417203;64,59213
13,13724;5,762055;62,48491
14,50761;5,984561;62,79885
12,91577;5,29221;74,75112
6,087975;-0,0199995;75,33508
4,073229;-0,02000046;74,8912
2,884361;0,564352;71,94907
0,3806667;0,9840555;71,25462
-0,3269758;0,9840574;72,00778
2,617849;0,8776684;69,92103
0,5216589;0,9820595;67,0083
3,229032;0,4242973;70,18739
4,337344;-0,0199995;70,88712
0,7991905;0,9806347;71,15878
-0,572978;0,9800014;71,7875
-0,5606842;0,9800034;70,66991
-0,5606842;0,9800034;70,66991
-0,5606842;0,9800034;70,66991
-0,5606842;0,9800034;70,66991
-0,5606842;0,9800034;70,66991
-1,905895;0,9918461;69,64029
-0,6700029;0,9918489;70,97856
-1,926109;0,9918566;68,76431
-2,90449;0,9799995;69,86706
-2,823597;0,9800005;70,02434
-2,522635;0,9799995;71,7084
-3,309508;0,9800005;72,15278
-2,050803;0,9800053;70,62682
-0,4184446;0,9800005;68,94358
-0,4184446;0,9800005;68,94358
-0,4184446;0,9800005;68,94358
-0,4184446;0,9800005;68,94358
-0,4184446;0,9800005;68,94358
0,6288834;0,9800005;69,29485
-0,9949284;0,9799995;68,83533
0,01554489;0,9800005;69,18134
