-4,642582;-0,004291534;2,401081
-4,953815;2,409061;16,4269
-4,857506;2,044248;30,48818
-4,857506;1,487026;44,54477
-4,597217;2,782481;58,64764
1,563477;0,9804697;69,93593
4,554501;-0,02000046;72,19421
3,113564;0,452527;71,67695
3,036419;0,4910994;71,64505
3,036419;0,4910994;71,64505
3,036419;0,4910994;71,64505
3,036419;0,4910994;71,64505
3,036419;0,4910994;71,64505
3,036419;0,4910994;71,64505
3,054839;0,4818907;71,0156
3,465075;0,6870289;72,2893
3,941862;0,03837013;73,83647
3,941862;0,03837013;73,83647
4,011632;0,003486633;73,35146
4,011632;0,003486633;73,35146
4,011632;0,003486633;73,35146
4,011632;0,003486633;73,35146
4,011632;0,003486633;73,35146
4,011632;0,003486633;73,35146
4,011632;0,003486633;73,35146
4,45826;-0,02000046;76,03207
4,45826;-0,02000046;76,03207
4,45826;-0,02000046;76,03207
4,45826;-0,02000046;76,03207
4,45826;-0,02000046;76,03207
4,45826;-0,02000046;76,03207
4,45826;-0,02000046;76,03207
4,45826;-0,02000046;76,03207
4,45826;-0,02000046;76,03207
4,070654;0,9984293;77,67063
4,065428;0,9984293;77,69848
4,065428;0,9984293;77,69848
4,065428;0,9984293;77,69848
4,065428;0,9984293;77,69848
4,065428;0,9984293;77,69848
4,065428;0,9984293;77,69848
5,240854;-0,0199995;73,18707
4,952873;-0,0199995;69,94449
4,952873;-0,0199995;69,94449
4,952873;-0,0199995;69,94449
4,952873;-0,0199995;69,94449
4,952873;-0,0199995;69,94449
5,0692;-0,0199995;69,28584
5,0692;-0,0199995;69,28584
5,192738;-0,02000046;68,58625
5,192738;-0,02000046;68,58625
5,319236;-0,02000046;67,86989
5,319236;-0,02000046;67,86989
5,319236;-0,02000046;67,86989
5,319236;-0,02000046;67,86989
5,319236;-0,02000046;67,86989
5,319236;-0,02000046;67,86989
5,319236;-0,02000046;67,86989
5,319236;-0,02000046;67,86989
3,220322;0,3930111;67,69666
-2,160152;0,9962463;68,67654
2,457474;3,504751;69,78313
0,6486807;0,9800005;69,57462
